modulename|section|parentsection|typecode|type|itemvisibility|itemrole|name|title
ui-say.sh|Convenience wrappers for say() with a fixed TYPE.|Public API|fn|function|public|normal|sayend|Write an operation-complete message
ui-say.sh|Convenience wrappers for say() with a fixed TYPE.|Public API|fn|function|public|normal|justsay|Write plain message text
ui-say.sh|Convenience wrappers for say() with a fixed TYPE.|Public API|fn|function|public|normal|saydebug|Write a debug message
sgnd-info.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
sgnd-info.sh|Internal helpers||fn|function|internal|normal|_sgnd_print_arg_spec_entry|Print arg spec entry
sgnd-info.sh|Internal helpers||fn|function|internal|normal|_sgnd_print_arg_spec_list|Print arg spec list
sgnd-info.sh|Internal helpers||fn|function|internal|normal|_sgnd_print_cfg_pass|Print cfg pass
sgnd-info.sh|Public API||fn|function|public|normal|sgnd_print_cfg|Print cfg
sgnd-info.sh|Public API||fn|function|public|normal|sgnd_print_framework_metadata|Print framework metadata
sgnd-info.sh|Public API||fn|function|public|normal|sgnd_print_metadata|Print metadata
sgnd-info.sh|Public API||fn|function|public|normal|sgnd_print_args|Print args
sgnd-info.sh|Public API||fn|function|public|normal|sgnd_print_state|Print state
sgnd-info.sh|Public API||fn|function|public|normal|sgnd_print_license|Print license
sgnd-info.sh|Public API||fn|function|public|normal|sgnd_print_readme|Print readme
sgnd-info.sh|Public API||fn|function|public|normal|sgnd_showenvironment|Showenvironment
console-helpers.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
ui-glyphs.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
sgnd-cfg.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
sgnd-cfg.sh|Internal helpers||fn|function|internal|normal|_sgnd_is_ident|Is ident
sgnd-cfg.sh|Internal helpers||fn|function|internal|normal|_sgnd_kv_load_file|Kv load file
sgnd-cfg.sh|Internal helpers||fn|function|internal|normal|_sgnd_kv_set|Kv set
sgnd-cfg.sh|Internal helpers||fn|function|internal|normal|_sgnd_kv_unset|Kv unset
sgnd-cfg.sh|Internal helpers||fn|function|internal|normal|_sgnd_kv_reset_file|
sgnd-cfg.sh|Internal helpers||fn|function|internal|normal|_sgnd_kv_get|Kv get
sgnd-cfg.sh|Internal helpers||fn|function|internal|normal|_sgnd_kv_has|
sgnd-cfg.sh|Internal helpers||fn|function|internal|normal|_sgnd_kv_list_keys|Kv list keys
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_load|Cfg load
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_set|Cfg set
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_unset|Cfg unset
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_reset|Cfg reset
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_get|Cfg get
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_has|Cfg has
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_show_keys|Cfg show keys
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_has_audience|Cfg has audience
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_write_skeleton_filtered|
sgnd-cfg.sh|Public API (CFG)||fn|function|internal|normal|_sgnd_cfg_write_template_header|Cfg write template header
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_load_file|Cfg load file
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_create_missing_domain_files|Cfg create missing domain files
sgnd-cfg.sh|Public API (CFG)||fn|function|public|normal|sgnd_cfg_domain_apply|Cfg domain apply
sgnd-datatable.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
sgnd-datatable.sh|DDL functions||fn|function|public|normal|sgnd_dt_array_length|Dt array length
sgnd-datatable.sh|DDL functions||fn|function|public|normal|sgnd_dt_split_schema|Dt split schema
sgnd-datatable.sh|DDL functions||fn|function|public|normal|sgnd_dt_split_row|Dt split row
sgnd-datatable.sh|DDL functions||fn|function|internal|normal|_dt_build_sortkey|Dt build sortkey
sgnd-datatable.sh|DDL functions||fn|function|public|normal|sgnd_dt_validate_value|Dt validate value
sgnd-datatable.sh|DDL functions||fn|function|public|normal|sgnd_dt_validate_schema|Dt validate schema
sgnd-datatable.sh|DDL functions||fn|function|public|normal|sgnd_dt_column_index|Dt column index
sgnd-datatable.sh|DDL functions||fn|function|public|normal|sgnd_dt_column_count|Dt column count
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_make_row|Dt make row
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_has_row|Dt has row
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_row_get|Dt row get
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_row_set|Dt row set
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_row_count|Dt row count
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_insert|Dt insert
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_delete|Dt delete
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_get|Dt get
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_set|Dt set
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_find_first|Dt find first
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_append|Dt append
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_print_table|Dt print table
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_get_sorted_rows|Dt get sorted rows
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_row2var|Dt row2var
sgnd-datatable.sh|DML functions||fn|function|public|normal|sgnd_dt_export_psv|Dt export psv
ui-dlg.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
ui-dlg.sh|Internal helpers||fn|function|internal|normal|_dlg_keymap|Dlg keymap
ui-dlg.sh|Internal helpers||fn|function|public|normal|sgnd_decision_expand_choices|Decision expand choices
ui-dlg.sh|Internal helpers||fn|function|public|normal|sgnd_decision_normalize|Decision normalize
ui-dlg.sh|Internal helpers||fn|function|public|normal|sgnd_decision_display_choices|Decision display choices
ui-dlg.sh|Internal helpers||fn|function|public|normal|sgnd_decision_from_dialog_rc|Decision from dialog rc
ui-dlg.sh|Public API||fn|function|public|normal|sgnd_dlg_autocontinue|Dlg autocontinue
ui-dlg.sh|Helpers||fn|function|public|normal|sgnd_dlg_custom_rc_for_key|Dlg custom rc for key
ui-dlg.sh|Runtime state||fn|function|public|normal|sgnd_prompt_fromlist|Prompt fromlist
ui-dlg.sh|Runtime state||fn|function|public|normal|sgnd_ask_decision|Ask decision
sgnd-exe-common.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
sgnd-exe-common.sh|Minimal UI||fn|function|internal|normal|_sgnd_minimal_say_normalize_log_level|Normalize a minimal bootstrap log level
sgnd-exe-common.sh|Minimal UI||fn|function|internal|normal|_sgnd_minimal_say_should_print_console|Determine minimal bootstrap console visibility
sgnd-exe-common.sh|Minimal UI||fn|function|public|normal|say|Emit a minimal bootstrap message
sgnd-exe-common.sh|Local helpers||fn|function|internal|normal|_load_bootstrapper|Load the SolidGroundUX bootstrap library
sgnd-exe-common.sh|Public API||fn|function|public|normal|sgnd_exe_start|Start a SolidGroundUX executable script
sgnd-args.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
sgnd-args.sh|Helper functions||fn|function|internal|normal|_sgnd_arg_split|Split one argument specification
sgnd-args.sh|Helper functions||fn|function|internal|normal|_sgnd_arg_find_spec|Find an argument specification
sgnd-args.sh|Helper functions||fn|function|internal|normal|_sgnd_arg_validate_enum|Validate an enum argument value
sgnd-args.sh|Helper functions||fn|function|internal|normal|_sgnd_arg_init_defaults|Initialize argument defaults
sgnd-args.sh|Public API||var|variable|public|normal|SGND_BUILTIN_ARGS|Builtin framework argument specifications
sgnd-args.sh|Public API||var|variable|public|normal|SGND_BUILTIN_EXAMPLES|Builtin help examples
sgnd-args.sh|Public API||fn|function|public|normal|sgnd_show_help|Show help
sgnd-args.sh|Public API||fn|function|public|normal|sgnd_parse_args|Parse framework or script command-line arguments
sgnd-args.sh|Public API||fn|function|public|normal|sgnd_builtinarg_handler|Builtinarg handler
sgnd-definitions.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
sgnd-definitions.sh|Framework metadata||var|variable|public|normal|SGND_CORE_LIBS|Ordered core library list
21-style-fantasy.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
21-style-fantasy.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
21-style-fantasy.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
31-style-mono-amber.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
31-style-mono-amber.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
31-style-mono-amber.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
22-style-redalert.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
22-style-redalert.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
22-style-redalert.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
32-style-mono-blue.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
32-style-mono-blue.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
32-style-mono-blue.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
11-style-steelblue.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
11-style-steelblue.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
11-style-steelblue.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
23-style-psychedelic.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
23-style-psychedelic.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
23-style-psychedelic.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
10-style-dark.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
10-style-dark.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
10-style-dark.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
30-style-mono-green.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
30-style-mono-green.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
30-style-mono-green.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
20-style-testadura.sh|Documentation summaries||var|variable|public|normal|style_say_global_defaults|say() global defaults
20-style-testadura.sh|Documentation summaries||var|variable|public|normal|style_say_prefixes|Say prefixes
20-style-testadura.sh|Documentation summaries||var|variable|public|normal|style_colors|Colors
00-style-default.sh|say() global defaults||var|variable|public|normal|style_say_global_defaults|say() global defaults
00-style-default.sh|Say prefixes||var|variable|public|normal|style_say_prefixes|Say prefixes
00-style-default.sh|Colors||var|variable|public|normal|style_colors|Colors
default-ui-palette.sh|Text attributes (SGR)||var|variable|public|normal|style_text_attributes_sgr|Text attributes (SGR)
default-ui-palette.sh|Color codes||var|variable|public|normal|style_color_codes|Color codes
default-ui-palette.sh|Foreground colors||var|variable|public|normal|style_foreground_dark_muted|Foreground: Dark / muted
default-ui-palette.sh|Foreground colors||var|variable|public|normal|style_foreground_normal|Foreground: Normal
default-ui-palette.sh|Foreground colors||var|variable|public|normal|style_foreground_bright|Foreground: Bright
default-ui-palette.sh|Background colors||var|variable|public|normal|style_background_dark_muted|Background: Dark / muted
default-ui-palette.sh|Background colors||var|variable|public|normal|style_background_normal|Background: Normal
default-ui-palette.sh|Background colors||var|variable|public|normal|style_background_bright|Background: Bright
default-ui-palette.sh|Background colors||var|variable|public|normal|palette_testadura_brand|Testadura brand colors
default-ui-palette.sh|Background colors||var|variable|public|normal|palette_solidground_brand|SolidGround brand colors
doc-generator.sh|Bootstrap||fn|function|internal|template|_framework_locator|Resolve and load the active SolidGroundUX framework
doc-generator.sh|Framework integration||var|variable|public|template|SGND_USING|
doc-generator.sh|Local script functions||fn|function|internal|normal|_init_parameters|Initialize documentation generator parameters
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_collection_slug|Convert a collection name into a filesystem-safe directory name
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_finalize_outdir|Resolve the final collection output directory
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_product_config_id|Convert a product name into a stable config filename stem
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_resolve_ignore_file|Resolve/create the per-product .docignore file
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_path_is_ignored|Test a source file against the active product .docignore
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_parse_product_file|Apply ignore/duplicate policy before parsing a product file
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_discover_products|Discover product definitions beneath the selected source root
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_select_products|Resolve the requested product scope
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_prompt_products|Prompt for one, several, or all discovered products
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_prompt_primary_product|Select the lead product for the collection
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_force_product_on_new_modules|Attribute newly parsed modules to a product
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_iterate_selected_product_roots|Parse every selected product source tree
doc-generator.sh|Local script functions||fn|function|internal|normal|_get_userinput|Collect documentation generator input
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_load_cache|Restore all parser tables from the previous render cache
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_remove_modules_from_table|Remove module rows from a named table
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_remove_modules|Remove stale rows for one or more modules
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_path_matches_filespec|Test whether a path matches the active source masks
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_collect_selected_files|Resolve explicitly selected update files
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_collect_changed_files|Collect Git additions, modifications, deletions, and renames
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_iterate_explicit_files|Parse an explicit list of source files
doc-generator.sh|Local script functions||fn|function|internal|normal|_iterate_files|Iterate source files and collect documentation data
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_progress_line|Update active-module line progress
doc-generator.sh|Local script functions||fn|function|internal|normal|_doc_count_lines|Count physical lines in a file
doc-generator.sh|Local script functions||fn|function|internal|normal|_iterate_files|Iterate source files and collect documentation data
doc-generator.sh|Local script functions||fn|function|internal|normal|_copy_docs_to_git|Copy generated documentation into the repository docs directory
doc-generator.sh|Local script functions||fn|function|internal|normal|_summary|Print documentation generation summary
doc-generator.sh|Main||fn|function|public|normal|main|Run the executable main sequence - Run the executable main sequence
sgnd-bootstrap-env.sh|Library guard||fn|function|internal|template|_sgnd_lib_guard|Enforce source-only, single-load library initialization
sgnd-bootstrap-env.sh|Runtime directory metadata||var|variable|public|normal|SGND_FRAMEWORK_DIRS|Framework directory specifications
sgnd-bootstrap-env.sh|Helpers||fn|function|internal|normal|_build_framework_dirs|Build framework directory specifications
sgnd-bootstrap-env.sh|Helpers||fn|function|public|normal|sgnd_apply_defaults|Apply defaults
sgnd-bootstrap-env.sh|Helpers||fn|function|public|normal|sgnd_defaults_reset|Defaults reset
sgnd-bootstrap-env.sh|Helpers||fn|function|public|normal|sgnd_rebase_directories|Rebase directories
sgnd-bootstrap-env.sh|Helpers||fn|function|public|normal|sgnd_rebase_framework_cfg_paths|Rebase framework cfg paths
sgnd-bootstrap-env.sh|Helpers||fn|function|public|normal|sgnd_ensure_dirs|Ensure dirs
sgnd_doc_renderer.py|Python Renderer Backend||var|variable|public|normal|DOC_INDEX_LOGO|Documentation index branding asset
sgnd_doc_renderer.py|Python Renderer Backend||var|variable|public|normal|DOC_HEADER_LOGO|Documentation page header branding asset
sgnd_doc_renderer.py|Python Renderer Backend||var|variable|public|normal|DOC_INDEX_HERO|Documentation landing-page hero asset
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|read_psv|Read psv
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|read_config|Read config
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|esc|Esc
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|slugify|Create slug for
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|normalize_key|Normalize key
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|content_ref|Build content ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|canonical_ref|Build canonical ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|attribution_ref|Build attribution ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|glossary_ref|Build glossary ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|integrity_ref|Build integrity ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|globals_ref|Build globals ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|license_ref|Build license ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|enums_ref|Build enums ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|changelog_ref|Build changelog ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|install_ref|Build install ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|page_href_from_contentref|Build page href from contentref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_item_node|Determine whether item node
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|display_name_with_title|Resolve display name with title
sgnd_doc_renderer.py|Python Renderer Backend||cls|class|public|normal|AppendixSpec|Appendix specification
sgnd_doc_renderer.py|Python Renderer Backend||cls|class|public|normal|NavNode|Navigation node
sgnd_doc_renderer.py|Python Renderer Backend||cls|class|public|normal|DocRenderer|Documentation HTML renderer
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|internal|normal|__init__|Initialize renderer instance
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|run|Run
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|load_input|Load input
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|prepare_output|Prepare output
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|init_metadata|Initialize metadata
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|product_has_appendices|Determine whether generated appendices belong to a product
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|build_doc_hierarchy|Build doc hierarchy
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|modules_by_product|Modules by product
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|split_special_comment_modules|Split special comment modules
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|product_comment_role|Product comment role
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|group_comment_role|Group comment role
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|subgroup_comment_role|Subgroup comment role
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|add_standalone_doc_node|Add standalone doc node
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_template_module|Determine whether template module
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|should_render_item|Determine whether render item
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|section_key|Section key
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|section_level|Section level
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_direct_child_section|Determine whether direct child section
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|section_has_body_content|Section has body content
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|section_has_visible_direct_items|Section has visible direct items
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|should_render_section|Determine whether render section
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|add_module_node|Add module node
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|build_content_index|Build content index
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_assets|Render assets
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|copy_documentation_images|Copy shared documentation images
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|copy_branding_assets|Copy branding assets
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|branding_asset_exists|Branding asset exists
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_page_branding|Render page branding
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_nav_branding|Render nav branding
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_theme_module|Determine whether theme module
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|parse_shell_assignments|Parse shell assignments
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|strip_shell_inline_comment|Strip shell inline comment
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|xterm_256_rgb|Xterm 256 rgb
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|parse_sgr_color|Parse sgr color
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|resolve_theme_style|Resolve theme style
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|apply_theme_effect|Apply theme effect
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|css_style_attr|Css style attr
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|theme_sample|Theme sample
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|theme_pair|Theme pair
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_theme_specimen|Render theme specimen
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_layout_css|Render layout css
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|ensure_theme_css|Ensure theme css
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|default_theme_css|Provide default theme css
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|title_from_rows|Title from rows
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|regular_module_rows|Regular module rows
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|count_source_lines|Count source lines
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|collect_landing_summary|Collect landing summary
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_landing_summary|Render landing summary
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_title_page|Render title page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_index_page|Render index page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_appendix_ref|Determine whether appendix ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|has_renderable_page|Determine whether renderable page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_navigation|Render navigation
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|get_first_item_page|Get first item page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_content_pages|Render content pages
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_attribution_page|Render attribution page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_attribution_body|Render attribution body
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_glossary_page|Render glossary page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_glossary_body|Render glossary body
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|collect_glossary_rows|Collect glossary rows
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|extract_item_purpose|Extract item purpose
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_glossary_table|Render glossary table
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_integrity_page|Render integrity page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_integrity_body|Render integrity body
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_license_page|Render license page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_license_body|Render license body
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_enums_page|Render enums page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_enums_body|Render enums body
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_globals_page|Render globals page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_globals_body|Render globals body
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_globals_table|Render globals table
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|read_optional_project_document|Read optional project document
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_markdown_document|Render markdown document
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|flush_paragraph|Flush paragraph
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|close_list|Close list
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_project_document_page|Render project document page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_canonical_page|Render canonical page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_changelog_page|Render changelog page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_install_page|Render install page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_content_page|Render content page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_content_page_for_ref|Render content page for ref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|breadcrumb_from_contentref|Breadcrumb from contentref
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_module_level_special_page|Determine whether module level special page
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_module_content|Render module content
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_images_marker|Determine whether images marker
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_table_marker|Determine whether table marker
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|parse_table_row|Parse table row
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_endtable_marker|Determine whether end-table marker
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_table|Render documentation table
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|parse_image_entry|Parse image entry
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|image_source|Image source
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_image_group|Render image group
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|is_flowing_prose_row|Determine whether flowing prose row
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_rows|Render rows
sgnd_doc_renderer.py|Python Renderer Backend||fn|function|public|normal|render_content_for_ref|Render content for ref
