file|source_linenr|doc_linenr|section|parentsection|grandparentsection|stylehint|item|title|contenttype|content|contentref
sgnd_doc_renderer.py|1448|378|Python Renderer Backend|||normal|branding_asset_exists|Branding asset exists|functionheader|branding_asset_exists - Branding asset exists|sgnd_doc_renderer.py:::Python Renderer Backend:branding_asset_exists
sgnd_doc_renderer.py|1449|379|Python Renderer Backend|||highlight|branding_asset_exists|Branding asset exists|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:branding_asset_exists
sgnd_doc_renderer.py|1450|380|Python Renderer Backend|||normal|branding_asset_exists|Branding asset exists|functionbody|  Branding asset exists for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:branding_asset_exists
sgnd_doc_renderer.py|1451|381|Python Renderer Backend|||normal|branding_asset_exists|Branding asset exists|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:branding_asset_exists
sgnd_doc_renderer.py|1452|382|Python Renderer Backend|||highlight|branding_asset_exists|Branding asset exists|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:branding_asset_exists
sgnd_doc_renderer.py|1453|383|Python Renderer Backend|||normal|branding_asset_exists|Branding asset exists|functionbody|  name  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:branding_asset_exists
sgnd_doc_renderer.py|1454|384|Python Renderer Backend|||highlight|branding_asset_exists|Branding asset exists|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:branding_asset_exists
sgnd_doc_renderer.py|1455|385|Python Renderer Backend|||normal|branding_asset_exists|Branding asset exists|functionbody|  self.branding_asset_exists(<name>)|sgnd_doc_renderer.py:::Python Renderer Backend:branding_asset_exists
sgnd_doc_renderer.py|1459|386|Python Renderer Backend|||normal|render_page_branding|Render page branding|functionheader|render_page_branding - Render page branding|sgnd_doc_renderer.py:::Python Renderer Backend:render_page_branding
sgnd_doc_renderer.py|1460|387|Python Renderer Backend|||highlight|render_page_branding|Render page branding|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_page_branding
sgnd_doc_renderer.py|1461|388|Python Renderer Backend|||normal|render_page_branding|Render page branding|functionbody|  Render the compact SolidGroundUX identity used on documentation pages.|sgnd_doc_renderer.py:::Python Renderer Backend:render_page_branding
sgnd_doc_renderer.py|1462|389|Python Renderer Backend|||highlight|render_page_branding|Render page branding|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:render_page_branding
sgnd_doc_renderer.py|1463|390|Python Renderer Backend|||normal|render_page_branding|Render page branding|functionbody|  self.render_page_branding()|sgnd_doc_renderer.py:::Python Renderer Backend:render_page_branding
sgnd_doc_renderer.py|1476|391|Python Renderer Backend|||normal|render_nav_branding|Render nav branding|functionheader|render_nav_branding - Render nav branding|sgnd_doc_renderer.py:::Python Renderer Backend:render_nav_branding
sgnd_doc_renderer.py|1477|392|Python Renderer Backend|||highlight|render_nav_branding|Render nav branding|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_nav_branding
sgnd_doc_renderer.py|1478|393|Python Renderer Backend|||normal|render_nav_branding|Render nav branding|functionbody|  Render the Testadura publisher identity above the navigation index.|sgnd_doc_renderer.py:::Python Renderer Backend:render_nav_branding
sgnd_doc_renderer.py|1479|394|Python Renderer Backend|||highlight|render_nav_branding|Render nav branding|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:render_nav_branding
sgnd_doc_renderer.py|1480|395|Python Renderer Backend|||normal|render_nav_branding|Render nav branding|functionbody|  self.render_nav_branding()|sgnd_doc_renderer.py:::Python Renderer Backend:render_nav_branding
sgnd_doc_renderer.py|1496|396|Python Renderer Backend|||normal|is_theme_module|Determine whether theme module|functionheader|is_theme_module - Determine whether theme module|sgnd_doc_renderer.py:::Python Renderer Backend:is_theme_module
sgnd_doc_renderer.py|1497|397|Python Renderer Backend|||highlight|is_theme_module|Determine whether theme module|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:is_theme_module
sgnd_doc_renderer.py|1498|398|Python Renderer Backend|||normal|is_theme_module|Determine whether theme module|functionbody|  Return True for numbered SolidGroundUX semantic style modules.|sgnd_doc_renderer.py:::Python Renderer Backend:is_theme_module
sgnd_doc_renderer.py|1499|399|Python Renderer Backend|||normal|is_theme_module|Determine whether theme module|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:is_theme_module
sgnd_doc_renderer.py|1500|400|Python Renderer Backend|||highlight|is_theme_module|Determine whether theme module|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:is_theme_module
sgnd_doc_renderer.py|1501|401|Python Renderer Backend|||normal|is_theme_module|Determine whether theme module|functionbody|  module  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:is_theme_module
sgnd_doc_renderer.py|1502|402|Python Renderer Backend|||highlight|is_theme_module|Determine whether theme module|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:is_theme_module
sgnd_doc_renderer.py|1503|403|Python Renderer Backend|||normal|is_theme_module|Determine whether theme module|functionbody|  self.is_theme_module(<module>)|sgnd_doc_renderer.py:::Python Renderer Backend:is_theme_module
sgnd_doc_renderer.py|1514|404|Python Renderer Backend|||normal|parse_shell_assignments|Parse shell assignments|functionheader|parse_shell_assignments - Parse shell assignments|sgnd_doc_renderer.py:::Python Renderer Backend:parse_shell_assignments
sgnd_doc_renderer.py|1515|405|Python Renderer Backend|||highlight|parse_shell_assignments|Parse shell assignments|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:parse_shell_assignments
sgnd_doc_renderer.py|1516|406|Python Renderer Backend|||normal|parse_shell_assignments|Parse shell assignments|functionbody|  Read simple top-level shell assignments without executing the file.|sgnd_doc_renderer.py:::Python Renderer Backend:parse_shell_assignments
sgnd_doc_renderer.py|1517|407|Python Renderer Backend|||normal|parse_shell_assignments|Parse shell assignments|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:parse_shell_assignments
sgnd_doc_renderer.py|1518|408|Python Renderer Backend|||highlight|parse_shell_assignments|Parse shell assignments|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:parse_shell_assignments
sgnd_doc_renderer.py|1519|409|Python Renderer Backend|||normal|parse_shell_assignments|Parse shell assignments|functionbody|  path  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:parse_shell_assignments
sgnd_doc_renderer.py|1520|410|Python Renderer Backend|||highlight|parse_shell_assignments|Parse shell assignments|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:parse_shell_assignments
sgnd_doc_renderer.py|1521|411|Python Renderer Backend|||normal|parse_shell_assignments|Parse shell assignments|functionbody|  self.parse_shell_assignments(<path>)|sgnd_doc_renderer.py:::Python Renderer Backend:parse_shell_assignments
sgnd_doc_renderer.py|1542|412|Python Renderer Backend|||normal|strip_shell_inline_comment|Strip shell inline comment|functionheader|strip_shell_inline_comment - Strip shell inline comment|sgnd_doc_renderer.py:::Python Renderer Backend:strip_shell_inline_comment
sgnd_doc_renderer.py|1543|413|Python Renderer Backend|||highlight|strip_shell_inline_comment|Strip shell inline comment|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:strip_shell_inline_comment
sgnd_doc_renderer.py|1544|414|Python Renderer Backend|||normal|strip_shell_inline_comment|Strip shell inline comment|functionbody|  Strip an unquoted shell comment from an assignment value.|sgnd_doc_renderer.py:::Python Renderer Backend:strip_shell_inline_comment
sgnd_doc_renderer.py|1545|415|Python Renderer Backend|||normal|strip_shell_inline_comment|Strip shell inline comment|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:strip_shell_inline_comment
sgnd_doc_renderer.py|1546|416|Python Renderer Backend|||highlight|strip_shell_inline_comment|Strip shell inline comment|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:strip_shell_inline_comment
sgnd_doc_renderer.py|1547|417|Python Renderer Backend|||normal|strip_shell_inline_comment|Strip shell inline comment|functionbody|  value  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:strip_shell_inline_comment
sgnd_doc_renderer.py|1548|418|Python Renderer Backend|||highlight|strip_shell_inline_comment|Strip shell inline comment|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:strip_shell_inline_comment
sgnd_doc_renderer.py|1549|419|Python Renderer Backend|||normal|strip_shell_inline_comment|Strip shell inline comment|functionbody|  self.strip_shell_inline_comment(<value>)|sgnd_doc_renderer.py:::Python Renderer Backend:strip_shell_inline_comment
sgnd_doc_renderer.py|1579|420|Python Renderer Backend|||normal|xterm_256_rgb|Xterm 256 rgb|functionheader|xterm_256_rgb - Xterm 256 rgb|sgnd_doc_renderer.py:::Python Renderer Backend:xterm_256_rgb
sgnd_doc_renderer.py|1580|421|Python Renderer Backend|||highlight|xterm_256_rgb|Xterm 256 rgb|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:xterm_256_rgb
sgnd_doc_renderer.py|1581|422|Python Renderer Backend|||normal|xterm_256_rgb|Xterm 256 rgb|functionbody|  Convert an xterm 256-color index to an RGB tuple.|sgnd_doc_renderer.py:::Python Renderer Backend:xterm_256_rgb
sgnd_doc_renderer.py|1582|423|Python Renderer Backend|||normal|xterm_256_rgb|Xterm 256 rgb|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:xterm_256_rgb
sgnd_doc_renderer.py|1583|424|Python Renderer Backend|||highlight|xterm_256_rgb|Xterm 256 rgb|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:xterm_256_rgb
sgnd_doc_renderer.py|1584|425|Python Renderer Backend|||normal|xterm_256_rgb|Xterm 256 rgb|functionbody|  index  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:xterm_256_rgb
sgnd_doc_renderer.py|1585|426|Python Renderer Backend|||highlight|xterm_256_rgb|Xterm 256 rgb|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:xterm_256_rgb
sgnd_doc_renderer.py|1586|427|Python Renderer Backend|||normal|xterm_256_rgb|Xterm 256 rgb|functionbody|  self.xterm_256_rgb(<index>)|sgnd_doc_renderer.py:::Python Renderer Backend:xterm_256_rgb
sgnd_doc_renderer.py|1613|428|Python Renderer Backend|||normal|parse_sgr_color|Parse sgr color|functionheader|parse_sgr_color - Parse sgr color|sgnd_doc_renderer.py:::Python Renderer Backend:parse_sgr_color
sgnd_doc_renderer.py|1614|429|Python Renderer Backend|||highlight|parse_sgr_color|Parse sgr color|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:parse_sgr_color
sgnd_doc_renderer.py|1615|430|Python Renderer Backend|||normal|parse_sgr_color|Parse sgr color|functionbody|  Extract a CSS foreground color from a literal SGR assignment.|sgnd_doc_renderer.py:::Python Renderer Backend:parse_sgr_color
sgnd_doc_renderer.py|1616|431|Python Renderer Backend|||normal|parse_sgr_color|Parse sgr color|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:parse_sgr_color
sgnd_doc_renderer.py|1617|432|Python Renderer Backend|||highlight|parse_sgr_color|Parse sgr color|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:parse_sgr_color
sgnd_doc_renderer.py|1618|433|Python Renderer Backend|||normal|parse_sgr_color|Parse sgr color|functionbody|  value  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:parse_sgr_color
sgnd_doc_renderer.py|1619|434|Python Renderer Backend|||highlight|parse_sgr_color|Parse sgr color|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:parse_sgr_color
sgnd_doc_renderer.py|1620|435|Python Renderer Backend|||normal|parse_sgr_color|Parse sgr color|functionbody|  self.parse_sgr_color(<value>)|sgnd_doc_renderer.py:::Python Renderer Backend:parse_sgr_color
sgnd_doc_renderer.py|1635|436|Python Renderer Backend|||normal|resolve_theme_style|Resolve theme style|functionheader|resolve_theme_style - Resolve theme style|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1636|437|Python Renderer Backend|||highlight|resolve_theme_style|Resolve theme style|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1637|438|Python Renderer Backend|||normal|resolve_theme_style|Resolve theme style|functionbody|  Resolve a semantic style variable to CSS without sourcing shell code.|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1638|439|Python Renderer Backend|||normal|resolve_theme_style|Resolve theme style|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1639|440|Python Renderer Backend|||highlight|resolve_theme_style|Resolve theme style|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1640|441|Python Renderer Backend|||normal|resolve_theme_style|Resolve theme style|functionbody|  variable_name  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1641|442|Python Renderer Backend|||normal|resolve_theme_style|Resolve theme style|functionbody|  assignments  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1642|443|Python Renderer Backend|||normal|resolve_theme_style|Resolve theme style|functionbody|  palette  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1643|444|Python Renderer Backend|||normal|resolve_theme_style|Resolve theme style|functionbody|  seen  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1644|445|Python Renderer Backend|||highlight|resolve_theme_style|Resolve theme style|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1645|446|Python Renderer Backend|||normal|resolve_theme_style|Resolve theme style|functionbody|  self.resolve_theme_style(<variable_name>, <assignments>, <palette>, <seen>)|sgnd_doc_renderer.py:::Python Renderer Backend:resolve_theme_style
sgnd_doc_renderer.py|1687|447|Python Renderer Backend|||normal|apply_theme_effect|Apply theme effect|functionheader|apply_theme_effect - Apply theme effect|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1688|448|Python Renderer Backend|||highlight|apply_theme_effect|Apply theme effect|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1689|449|Python Renderer Backend|||normal|apply_theme_effect|Apply theme effect|functionbody|  Map the SolidGroundUX SGR effect constants used by themes to CSS.|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1690|450|Python Renderer Backend|||normal|apply_theme_effect|Apply theme effect|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1691|451|Python Renderer Backend|||highlight|apply_theme_effect|Apply theme effect|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1692|452|Python Renderer Backend|||normal|apply_theme_effect|Apply theme effect|functionbody|  style  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1693|453|Python Renderer Backend|||normal|apply_theme_effect|Apply theme effect|functionbody|  effect_name  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1694|454|Python Renderer Backend|||normal|apply_theme_effect|Apply theme effect|functionbody|  assignments  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1695|455|Python Renderer Backend|||normal|apply_theme_effect|Apply theme effect|functionbody|  palette  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1696|456|Python Renderer Backend|||highlight|apply_theme_effect|Apply theme effect|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1697|457|Python Renderer Backend|||normal|apply_theme_effect|Apply theme effect|functionbody|  self.apply_theme_effect(<style>, <effect_name>, <assignments>, <palette>)|sgnd_doc_renderer.py:::Python Renderer Backend:apply_theme_effect
sgnd_doc_renderer.py|1719|458|Python Renderer Backend|||normal|css_style_attr|Css style attr|functionheader|css_style_attr - Css style attr|sgnd_doc_renderer.py:::Python Renderer Backend:css_style_attr
sgnd_doc_renderer.py|1720|459|Python Renderer Backend|||highlight|css_style_attr|Css style attr|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:css_style_attr
sgnd_doc_renderer.py|1721|460|Python Renderer Backend|||normal|css_style_attr|Css style attr|functionbody|  Css style attr for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:css_style_attr
sgnd_doc_renderer.py|1722|461|Python Renderer Backend|||normal|css_style_attr|Css style attr|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:css_style_attr
sgnd_doc_renderer.py|1723|462|Python Renderer Backend|||highlight|css_style_attr|Css style attr|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:css_style_attr
sgnd_doc_renderer.py|1724|463|Python Renderer Backend|||normal|css_style_attr|Css style attr|functionbody|  style  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:css_style_attr
sgnd_doc_renderer.py|1725|464|Python Renderer Backend|||highlight|css_style_attr|Css style attr|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:css_style_attr
sgnd_doc_renderer.py|1726|465|Python Renderer Backend|||normal|css_style_attr|Css style attr|functionbody|  self.css_style_attr(<style>)|sgnd_doc_renderer.py:::Python Renderer Backend:css_style_attr
sgnd_doc_renderer.py|1732|466|Python Renderer Backend|||normal|theme_sample|Theme sample|functionheader|theme_sample - Theme sample|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1733|467|Python Renderer Backend|||highlight|theme_sample|Theme sample|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1734|468|Python Renderer Backend|||normal|theme_sample|Theme sample|functionbody|  Theme sample for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1735|469|Python Renderer Backend|||normal|theme_sample|Theme sample|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1736|470|Python Renderer Backend|||highlight|theme_sample|Theme sample|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1737|471|Python Renderer Backend|||normal|theme_sample|Theme sample|functionbody|  label  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1738|472|Python Renderer Backend|||normal|theme_sample|Theme sample|functionbody|  variable_name  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1739|473|Python Renderer Backend|||normal|theme_sample|Theme sample|functionbody|  assignments  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1740|474|Python Renderer Backend|||normal|theme_sample|Theme sample|functionbody|  palette  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1741|475|Python Renderer Backend|||normal|theme_sample|Theme sample|functionbody|  sample_text  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1742|476|Python Renderer Backend|||highlight|theme_sample|Theme sample|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1743|477|Python Renderer Backend|||normal|theme_sample|Theme sample|functionbody|  self.theme_sample(<label>, <variable_name>, <assignments>, <palette>, <sample_text>)|sgnd_doc_renderer.py:::Python Renderer Backend:theme_sample
sgnd_doc_renderer.py|1764|478|Python Renderer Backend|||normal|theme_pair|Theme pair|functionheader|theme_pair - Theme pair|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1765|479|Python Renderer Backend|||highlight|theme_pair|Theme pair|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1766|480|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody|  Theme pair for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1767|481|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1768|482|Python Renderer Backend|||highlight|theme_pair|Theme pair|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1769|483|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody|  left_label  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1770|484|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody|  left_variable  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1771|485|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody|  right_label  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1772|486|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody|  right_variable  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1773|487|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody|  assignments  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1774|488|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody|  palette  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1775|489|Python Renderer Backend|||highlight|theme_pair|Theme pair|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1776|490|Python Renderer Backend|||normal|theme_pair|Theme pair|functionbody|  self.theme_pair(<left_label>, <left_variable>, <right_label>, <right_variable>, <assignments>, <palette>)|sgnd_doc_renderer.py:::Python Renderer Backend:theme_pair
sgnd_doc_renderer.py|1797|491|Python Renderer Backend|||normal|render_theme_specimen|Render theme specimen|functionheader|render_theme_specimen - Render theme specimen|sgnd_doc_renderer.py:::Python Renderer Backend:render_theme_specimen
sgnd_doc_renderer.py|1798|492|Python Renderer Backend|||highlight|render_theme_specimen|Render theme specimen|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_theme_specimen
sgnd_doc_renderer.py|1799|493|Python Renderer Backend|||normal|render_theme_specimen|Render theme specimen|functionbody|  Render a live HTML specimen derived from a SolidGroundUX style file.|sgnd_doc_renderer.py:::Python Renderer Backend:render_theme_specimen
sgnd_doc_renderer.py|1800|494|Python Renderer Backend|||normal|render_theme_specimen|Render theme specimen|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:render_theme_specimen
sgnd_doc_renderer.py|1801|495|Python Renderer Backend|||highlight|render_theme_specimen|Render theme specimen|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:render_theme_specimen
sgnd_doc_renderer.py|1802|496|Python Renderer Backend|||normal|render_theme_specimen|Render theme specimen|functionbody|  module  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:render_theme_specimen
sgnd_doc_renderer.py|1803|497|Python Renderer Backend|||highlight|render_theme_specimen|Render theme specimen|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:render_theme_specimen
sgnd_doc_renderer.py|1804|498|Python Renderer Backend|||normal|render_theme_specimen|Render theme specimen|functionbody|  self.render_theme_specimen(<module>)|sgnd_doc_renderer.py:::Python Renderer Backend:render_theme_specimen
sgnd_doc_renderer.py|1930|499|Python Renderer Backend|||normal|render_layout_css|Render layout css|functionheader|render_layout_css - Render layout css|sgnd_doc_renderer.py:::Python Renderer Backend:render_layout_css
sgnd_doc_renderer.py|1931|500|Python Renderer Backend|||highlight|render_layout_css|Render layout css|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_layout_css
sgnd_doc_renderer.py|1932|501|Python Renderer Backend|||normal|render_layout_css|Render layout css|functionbody|  Render layout css for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:render_layout_css
sgnd_doc_renderer.py|1933|502|Python Renderer Backend|||highlight|render_layout_css|Render layout css|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:render_layout_css
sgnd_doc_renderer.py|1934|503|Python Renderer Backend|||normal|render_layout_css|Render layout css|functionbody|  self.render_layout_css()|sgnd_doc_renderer.py:::Python Renderer Backend:render_layout_css
sgnd_doc_renderer.py|2378|504|Python Renderer Backend|||normal|ensure_theme_css|Ensure theme css|functionheader|ensure_theme_css - Ensure theme css|sgnd_doc_renderer.py:::Python Renderer Backend:ensure_theme_css
sgnd_doc_renderer.py|2379|505|Python Renderer Backend|||highlight|ensure_theme_css|Ensure theme css|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:ensure_theme_css
sgnd_doc_renderer.py|2380|506|Python Renderer Backend|||normal|ensure_theme_css|Ensure theme css|functionbody|  Ensure theme css for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:ensure_theme_css
sgnd_doc_renderer.py|2381|507|Python Renderer Backend|||highlight|ensure_theme_css|Ensure theme css|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:ensure_theme_css
sgnd_doc_renderer.py|2382|508|Python Renderer Backend|||normal|ensure_theme_css|Ensure theme css|functionbody|  self.ensure_theme_css()|sgnd_doc_renderer.py:::Python Renderer Backend:ensure_theme_css
sgnd_doc_renderer.py|2391|509|Python Renderer Backend|||normal|default_theme_css|Provide default theme css|functionheader|default_theme_css - Provide default theme css|sgnd_doc_renderer.py:::Python Renderer Backend:default_theme_css
sgnd_doc_renderer.py|2392|510|Python Renderer Backend|||highlight|default_theme_css|Provide default theme css|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:default_theme_css
sgnd_doc_renderer.py|2393|511|Python Renderer Backend|||normal|default_theme_css|Provide default theme css|functionbody|  Provide default theme css for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:default_theme_css
sgnd_doc_renderer.py|2394|512|Python Renderer Backend|||highlight|default_theme_css|Provide default theme css|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:default_theme_css
sgnd_doc_renderer.py|2395|513|Python Renderer Backend|||normal|default_theme_css|Provide default theme css|functionbody|  self.default_theme_css()|sgnd_doc_renderer.py:::Python Renderer Backend:default_theme_css
